elapsed_seconds,pid_count,process_tree_cpu_pct,system_cpu_pct,process_tree_cpu_seconds,process_tree_rss_mb,process_tree_vms_mb,gpu_count,gpu_util_max_pct,gpu_util_avg_pct,gpu_mem_used_max_mb,gpu_mem_used_total_mb,gpu_mem_total_mb,gpu_power_draw_total_w,process_tree_gpu_mem_mb,process_tree_gpu_process_count
0.00089,1,,,0.0,11.910156,14.859375,1,0.0,0.0,691.0,691.0,8188.0,18.06,0.0,0
2.042266,1,185.659074,15.119852,3.79,717.484375,10919.214844,1,17.0,17.0,715.0,715.0,8188.0,18.14,0.0,0
4.082985,1,100.454801,15.680838,5.84,1575.882812,12457.355469,1,29.0,29.0,895.0,895.0,8188.0,42.31,184.0,1
6.121346,1,99.099212,18.77689,7.86,1576.007812,12457.355469,1,31.0,31.0,887.0,887.0,8188.0,40.81,184.0,1
8.162765,1,99.440633,16.584767,9.89,1576.007812,12457.484375,1,31.0,31.0,872.0,872.0,8188.0,40.56,184.0,1
10.202951,1,99.010572,12.861538,11.91,1576.007812,12457.484375,1,33.0,33.0,872.0,872.0,8188.0,40.47,184.0,1
12.242274,1,99.052522,13.67968,13.93,1576.007812,12457.484375,1,34.0,34.0,872.0,872.0,8188.0,40.3,184.0,1
14.282155,1,99.515575,14.487416,15.96,1576.007812,12457.484375,1,32.0,32.0,872.0,872.0,8188.0,40.7,184.0,1
16.323457,1,99.44637,15.023041,17.99,1576.007812,12457.484375,1,32.0,32.0,874.0,874.0,8188.0,40.79,186.0,1
18.363931,1,98.996597,14.004914,20.01,1576.007812,12457.484375,1,30.0,30.0,874.0,874.0,8188.0,40.88,186.0,1
20.404429,1,99.485517,13.2,22.04,1576.007812,12457.484375,1,31.0,31.0,874.0,874.0,8188.0,40.58,186.0,1
22.444803,1,98.511361,16.027019,24.05,1576.007812,12457.484375,1,35.0,35.0,874.0,874.0,8188.0,40.71,186.0,1
24.485611,1,99.470373,16.947594,26.08,1576.007812,12457.484375,1,32.0,32.0,874.0,874.0,8188.0,41.04,186.0,1
26.530148,1,98.799883,15.755528,28.1,1576.007812,12457.484375,1,32.0,32.0,874.0,874.0,8188.0,40.89,186.0,1
