elapsed_seconds,pid_count,process_tree_cpu_pct,system_cpu_pct,process_tree_cpu_seconds,process_tree_rss_mb,process_tree_vms_mb,gpu_count,gpu_util_max_pct,gpu_util_avg_pct,gpu_mem_used_max_mb,gpu_mem_used_total_mb,gpu_mem_total_mb,gpu_power_draw_total_w,process_tree_gpu_mem_mb,process_tree_gpu_process_count
0.000845,1,,,0.0,10.78125,13.503906,1,4.0,4.0,561.0,561.0,8188.0,41.95,0.0,0
2.034122,1,193.775857,13.437884,3.94,744.597656,10946.335938,1,0.0,0.0,564.0,564.0,8188.0,37.72,0.0,0
4.06878,1,115.007019,7.666256,6.28,1676.285156,12551.9375,1,3.0,3.0,753.0,753.0,8188.0,20.13,186.0,1
6.101994,1,99.350123,7.503075,8.3,1676.660156,12552.066406,1,22.0,22.0,753.0,753.0,8188.0,44.43,186.0,1
8.135284,1,99.346372,6.773399,10.32,1676.660156,12552.066406,1,21.0,21.0,753.0,753.0,8188.0,44.38,186.0,1
10.167984,1,99.375212,6.984615,12.34,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.5,186.0,1
12.200271,1,98.903325,7.072571,14.35,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.49,186.0,1
14.233501,1,98.857503,6.797908,16.36,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.51,186.0,1
16.266783,1,98.854929,6.894429,18.37,1676.660156,12553.195312,1,21.0,21.0,753.0,753.0,8188.0,44.43,186.0,1
18.299742,1,99.362567,6.857319,20.39,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.47,186.0,1
20.332722,1,99.36153,7.015385,22.41,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.41,186.0,1
22.365445,1,99.374105,6.8,24.43,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.43,186.0,1
24.39911,1,99.32804,6.888069,26.45,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.55,186.0,1
26.432832,1,99.325292,6.834975,28.47,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.54,186.0,1
28.465955,1,99.354527,6.767149,30.49,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.53,186.0,1
30.499039,1,98.864586,6.920947,32.5,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.56,186.0,1
32.532157,1,99.846651,6.885951,34.53,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.52,186.0,1
34.564898,1,99.373184,6.8,36.55,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.59,186.0,1
36.598049,1,99.353199,6.865764,38.57,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.56,186.0,1
38.630706,1,99.37731,6.802093,40.59,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.54,186.0,1
40.663265,1,98.890146,6.859428,42.6,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.51,186.0,1
42.695766,1,99.384923,6.802093,44.62,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.53,186.0,1
44.728797,1,98.867137,6.938901,46.63,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.4,186.0,1
46.76601,1,99.155113,6.795818,48.65,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.44,186.0,1
48.80184,1,99.222418,6.890188,50.67,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.41,186.0,1
50.835663,1,98.82867,7.112069,52.68,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.49,186.0,1
52.868613,1,99.854848,6.730178,54.71,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.43,186.0,1
54.90355,1,98.774573,9.012612,56.72,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.46,186.0,1
56.936548,1,99.360679,7.015385,58.74,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.48,186.0,1
58.96981,1,98.855926,8.241082,60.75,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.57,186.0,1
61.003314,1,99.827639,7.715955,62.78,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.43,186.0,1
63.036189,1,99.366669,6.771314,64.8,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.63,186.0,1
65.069281,1,99.356077,7.323077,66.82,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.64,186.0,1
67.102487,1,98.858639,6.978174,68.83,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.51,186.0,1
69.135723,1,99.840844,6.736389,70.86,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.53,186.0,1
71.169506,1,98.830605,6.916692,72.87,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.5,186.0,1
73.204208,1,99.277457,6.953846,74.89,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.55,186.0,1
75.236701,1,99.385307,6.826568,76.91,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.49,186.0,1
77.270156,1,98.846573,6.802093,78.92,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.59,186.0,1
79.303325,1,99.352255,6.767149,80.94,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.58,186.0,1
81.337023,1,99.326445,7.127496,82.96,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.5,186.0,1
83.372312,1,98.757506,6.830769,84.97,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.51,186.0,1
85.405056,1,99.864978,6.791641,87.0,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.57,186.0,1
87.439919,1,99.269583,6.892308,89.02,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.62,186.0,1
89.473847,1,99.315232,6.828668,91.04,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.5,186.0,1
91.506903,1,98.865954,6.953846,93.05,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.64,186.0,1
93.539693,1,99.862741,6.828668,95.08,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.63,186.0,1
95.573168,1,99.337357,6.892308,97.1,1676.660156,12553.195312,1,23.0,23.0,753.0,753.0,8188.0,44.57,186.0,1
97.606409,1,98.856935,6.920947,99.11,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.58,186.0,1
99.639018,1,99.379677,6.797908,101.13,1676.660156,12553.195312,1,22.0,22.0,753.0,753.0,8188.0,44.55,186.0,1
101.671927,1,99.365003,6.832872,103.15,1676.660156,12553.195312,1,24.0,24.0,753.0,753.0,8188.0,44.6,186.0,1
