command,return_code,wall_seconds,process_tree_cpu_seconds,process_tree_avg_cpu_pct,process_tree_peak_rss_mb,process_tree_peak_vms_mb,gpu_peak_mem_used_total_mb,process_tree_gpu_peak_mem_mb,gpu_peak_util_pct,sample_interval_seconds,samples,timeseries_csv
/home/snehpatel/research/venv/bin/python3 ./train_sn_abnormal_data.py,0,910.489543,906.72,99.585987,1652.476562,12542.636719,788.0,210.0,55.0,2.0,448,/home/snehpatel/research/generate_graphs/classifier/vae_training_resource_by_run/run_004_SN_abnormal_hierarchical_vae_resource_timeseries.csv
