command,return_code,wall_seconds,process_tree_cpu_seconds,process_tree_avg_cpu_pct,process_tree_peak_rss_mb,process_tree_peak_vms_mb,gpu_peak_mem_used_total_mb,process_tree_gpu_peak_mem_mb,gpu_peak_util_pct,sample_interval_seconds,samples,timeseries_csv
/home/snehpatel/research/venv/bin/python3 ./train_flat_vae.py --data-path ./datasets/anomaly/TT/TT_normal.pt --out-weights ./weights/tt_normal_flat_vae_weights.pt,0,344.636273,343.04,99.536824,1612.175781,12512.128906,1164.0,252.0,44.0,2.0,170,/home/snehpatel/research/generate_graphs/classifier/vae_training_resource_by_run/run_009_TT_normal_flat_vae_resource_timeseries.csv
