command,return_code,wall_seconds,process_tree_cpu_seconds,process_tree_avg_cpu_pct,process_tree_peak_rss_mb,process_tree_peak_vms_mb,gpu_peak_mem_used_total_mb,process_tree_gpu_peak_mem_mb,gpu_peak_util_pct,sample_interval_seconds,samples,timeseries_csv
/home/snehpatel/research/venv/bin/python3 ./train_flat_vae.py --data-path ./datasets/anomaly/TT/TT_normal.pt --out-weights ./weights/tt_normal_flat_vae_weights.pt,0,1405.897915,1398.36,99.463836,1601.652344,12466.808594,861.0,186.0,52.0,2.0,691,/home/snehpatel/research/generate_graphs/classifier/vae_training_resource_by_run/run_005_TT_normal_flat_vae_resource_timeseries.csv
