Epoch 001 | loss 6.6323 | node 5.4549 | edge 0.3888 | kl 3.4912 | beta 0.0031
Epoch 002 | loss 5.9725 | node 4.9264 | edge 0.3422 | kl 3.1211 | beta 0.0063
Epoch 003 | loss 5.7004 | node 4.6904 | edge 0.3280 | kl 2.7808 | beta 0.0094
Epoch 004 | loss 5.4309 | node 4.4481 | edge 0.3166 | kl 2.6477 | beta 0.0125
Epoch 005 | loss 5.2106 | node 4.2526 | edge 0.3069 | kl 2.3840 | beta 0.0156
Epoch 006 | loss 5.0216 | node 4.0907 | edge 0.2975 | kl 2.0432 | beta 0.0188
Epoch 007 | loss 4.8954 | node 3.9856 | edge 0.2908 | kl 1.7092 | beta 0.0219
Epoch 008 | loss 4.7636 | node 3.8688 | edge 0.2861 | kl 1.4595 | beta 0.0250
Epoch 009 | loss 4.6082 | node 3.7361 | edge 0.2791 | kl 1.2392 | beta 0.0281
Epoch 010 | loss 4.5560 | node 3.6946 | edge 0.2762 | kl 1.0492 | beta 0.0312
Epoch 011 | loss 4.4629 | node 3.6130 | edge 0.2726 | kl 0.9321 | beta 0.0344
Epoch 012 | loss 4.4328 | node 3.5935 | edge 0.2696 | kl 0.8159 | beta 0.0375
Epoch 013 | loss 4.3524 | node 3.5307 | edge 0.2641 | kl 0.7261 | beta 0.0406
Epoch 014 | loss 4.2785 | node 3.4693 | edge 0.2605 | kl 0.6366 | beta 0.0438
Epoch 015 | loss 4.2596 | node 3.4507 | edge 0.2610 | kl 0.5530 | beta 0.0469
Epoch 016 | loss 4.2375 | node 3.4392 | edge 0.2576 | kl 0.5098 | beta 0.0500
Epoch 017 | loss 4.1637 | node 3.3797 | edge 0.2536 | kl 0.4620 | beta 0.0500
Epoch 018 | loss 4.1169 | node 3.3435 | edge 0.2508 | kl 0.4175 | beta 0.0500
Epoch 019 | loss 4.0892 | node 3.3258 | edge 0.2479 | kl 0.3919 | beta 0.0500
Epoch 020 | loss 4.0243 | node 3.2697 | edge 0.2455 | kl 0.3599 | beta 0.0500
Epoch 021 | loss 4.0195 | node 3.2664 | edge 0.2454 | kl 0.3382 | beta 0.0500
Epoch 022 | loss 3.9566 | node 3.2218 | edge 0.2396 | kl 0.3175 | beta 0.0500
Epoch 023 | loss 3.9574 | node 3.2217 | edge 0.2403 | kl 0.2965 | beta 0.0500
Epoch 024 | loss 3.8963 | node 3.1697 | edge 0.2375 | kl 0.2828 | beta 0.0500
Epoch 025 | loss 3.8728 | node 3.1565 | edge 0.2342 | kl 0.2716 | beta 0.0500
Epoch 026 | loss 3.8346 | node 3.1254 | edge 0.2321 | kl 0.2590 | beta 0.0500
Epoch 027 | loss 3.8274 | node 3.1196 | edge 0.2318 | kl 0.2473 | beta 0.0500
Epoch 028 | loss 3.8206 | node 3.1146 | edge 0.2314 | kl 0.2354 | beta 0.0500
Epoch 029 | loss 3.7573 | node 3.0662 | edge 0.2266 | kl 0.2261 | beta 0.0500
Epoch 030 | loss 3.7741 | node 3.0824 | edge 0.2269 | kl 0.2205 | beta 0.0500
Epoch 031 | loss 3.7159 | node 3.0325 | edge 0.2243 | kl 0.2101 | beta 0.0500
Epoch 032 | loss 3.7129 | node 3.0244 | edge 0.2261 | kl 0.2017 | beta 0.0500
Epoch 033 | loss 3.7003 | node 3.0226 | edge 0.2227 | kl 0.1957 | beta 0.0500
Epoch 034 | loss 3.7118 | node 3.0271 | edge 0.2251 | kl 0.1894 | beta 0.0500
Epoch 035 | loss 3.6530 | node 2.9790 | edge 0.2217 | kl 0.1796 | beta 0.0500
Epoch 036 | loss 3.6310 | node 2.9622 | edge 0.2201 | kl 0.1731 | beta 0.0500
Epoch 037 | loss 3.6449 | node 2.9836 | edge 0.2177 | kl 0.1646 | beta 0.0500
Epoch 038 | loss 3.6074 | node 2.9422 | edge 0.2191 | kl 0.1610 | beta 0.0500
Epoch 039 | loss 3.6018 | node 2.9426 | edge 0.2171 | kl 0.1574 | beta 0.0500
Epoch 040 | loss 3.5727 | node 2.9225 | edge 0.2141 | kl 0.1543 | beta 0.0500
Epoch 041 | loss 3.5605 | node 2.9150 | edge 0.2127 | kl 0.1480 | beta 0.0500
Epoch 042 | loss 3.5525 | node 2.9004 | edge 0.2150 | kl 0.1440 | beta 0.0500
