Epoch 001 | loss 6.6500 | node 5.4748 | edge 0.3876 | kl 3.9469 | beta 0.0031
Epoch 002 | loss 6.0021 | node 4.9519 | edge 0.3435 | kl 3.1346 | beta 0.0063
Epoch 003 | loss 5.6976 | node 4.6822 | edge 0.3297 | kl 2.7928 | beta 0.0094
Epoch 004 | loss 5.3692 | node 4.3883 | edge 0.3159 | kl 2.6660 | beta 0.0125
Epoch 005 | loss 5.1520 | node 4.1998 | edge 0.3053 | kl 2.3291 | beta 0.0156
Epoch 006 | loss 4.9988 | node 4.0641 | edge 0.2992 | kl 1.9799 | beta 0.0188
Epoch 007 | loss 4.8109 | node 3.9072 | edge 0.2897 | kl 1.5781 | beta 0.0219
Epoch 008 | loss 4.7094 | node 3.8142 | edge 0.2873 | kl 1.3359 | beta 0.0250
Epoch 009 | loss 4.6021 | node 3.7266 | edge 0.2809 | kl 1.1678 | beta 0.0281
Epoch 010 | loss 4.5387 | node 3.6784 | edge 0.2764 | kl 0.9958 | beta 0.0312
Epoch 011 | loss 4.4693 | node 3.6241 | edge 0.2719 | kl 0.8626 | beta 0.0344
Epoch 012 | loss 4.3900 | node 3.5506 | edge 0.2702 | kl 0.7677 | beta 0.0375
Epoch 013 | loss 4.3795 | node 3.5498 | edge 0.2674 | kl 0.6762 | beta 0.0406
Epoch 014 | loss 4.3131 | node 3.4982 | edge 0.2627 | kl 0.6110 | beta 0.0438
Epoch 015 | loss 4.2443 | node 3.4378 | edge 0.2601 | kl 0.5584 | beta 0.0469
Epoch 016 | loss 4.2191 | node 3.4227 | edge 0.2572 | kl 0.4956 | beta 0.0500
Epoch 017 | loss 4.2007 | node 3.4117 | edge 0.2555 | kl 0.4489 | beta 0.0500
Epoch 018 | loss 4.1207 | node 3.3412 | edge 0.2530 | kl 0.4083 | beta 0.0500
Epoch 019 | loss 4.0803 | node 3.3133 | edge 0.2493 | kl 0.3797 | beta 0.0500
Epoch 020 | loss 4.0566 | node 3.3013 | edge 0.2458 | kl 0.3586 | beta 0.0500
Epoch 021 | loss 3.9920 | node 3.2419 | edge 0.2444 | kl 0.3388 | beta 0.0500
Epoch 022 | loss 3.9941 | node 3.2469 | edge 0.2438 | kl 0.3172 | beta 0.0500
Epoch 023 | loss 3.9958 | node 3.2502 | edge 0.2435 | kl 0.3019 | beta 0.0500
Epoch 024 | loss 3.9423 | node 3.2104 | edge 0.2393 | kl 0.2813 | beta 0.0500
Epoch 025 | loss 3.8972 | node 3.1709 | edge 0.2377 | kl 0.2653 | beta 0.0500
Epoch 026 | loss 3.9055 | node 3.1827 | edge 0.2367 | kl 0.2557 | beta 0.0500
Epoch 027 | loss 3.8589 | node 3.1431 | edge 0.2345 | kl 0.2443 | beta 0.0500
Epoch 028 | loss 3.8343 | node 3.1259 | edge 0.2324 | kl 0.2276 | beta 0.0500
Epoch 029 | loss 3.7939 | node 3.0898 | edge 0.2311 | kl 0.2188 | beta 0.0500
Epoch 030 | loss 3.7976 | node 3.0953 | edge 0.2306 | kl 0.2077 | beta 0.0500
Epoch 031 | loss 3.7940 | node 3.0969 | edge 0.2291 | kl 0.1985 | beta 0.0500
Epoch 032 | loss 3.7949 | node 3.0957 | edge 0.2300 | kl 0.1872 | beta 0.0500
Epoch 033 | loss 3.7209 | node 3.0401 | edge 0.2238 | kl 0.1862 | beta 0.0500
Epoch 034 | loss 3.7387 | node 3.0525 | edge 0.2258 | kl 0.1754 | beta 0.0500
Epoch 035 | loss 3.7250 | node 3.0456 | edge 0.2236 | kl 0.1697 | beta 0.0500
Epoch 036 | loss 3.6586 | node 2.9847 | edge 0.2220 | kl 0.1592 | beta 0.0500
Epoch 037 | loss 3.6363 | node 2.9670 | edge 0.2205 | kl 0.1561 | beta 0.0500
Epoch 038 | loss 3.6382 | node 2.9663 | edge 0.2215 | kl 0.1487 | beta 0.0500
Epoch 039 | loss 3.6509 | node 2.9831 | edge 0.2202 | kl 0.1454 | beta 0.0500
Epoch 040 | loss 3.6236 | node 2.9576 | edge 0.2197 | kl 0.1402 | beta 0.0500
Epoch 041 | loss 3.6155 | node 2.9544 | edge 0.2181 | kl 0.1343 | beta 0.0500
Epoch 042 | loss 3.5732 | node 2.9202 | edge 0.2155 | kl 0.1281 | beta 0.0500
Epoch 043 | loss 3.5956 | node 2.9359 | edge 0.2178 | kl 0.1255 | beta 0.0500
Epoch 044 | loss 3.5701 | node 2.9181 | edge 0.2153 | kl 0.1246 | beta 0.0500
Epoch 045 | loss 3.5314 | node 2.8899 | edge 0.2119 | kl 0.1186 | beta 0.0500
Epoch 046 | loss 3.5035 | node 2.8610 | edge 0.2122 | kl 0.1182 | beta 0.0500
Epoch 047 | loss 3.5100 | node 2.8706 | edge 0.2112 | kl 0.1143 | beta 0.0500
Epoch 048 | loss 3.5118 | node 2.8699 | edge 0.2121 | kl 0.1133 | beta 0.0500
Epoch 049 | loss 3.5110 | node 2.8717 | edge 0.2113 | kl 0.1113 | beta 0.0500
Epoch 050 | loss 3.4963 | node 2.8563 | edge 0.2115 | kl 0.1080 | beta 0.0500
Epoch 051 | loss 3.4431 | node 2.8177 | edge 0.2067 | kl 0.1043 | beta 0.0500
Epoch 052 | loss 3.4578 | node 2.8271 | edge 0.2085 | kl 0.1042 | beta 0.0500
Epoch 053 | loss 3.4693 | node 2.8385 | edge 0.2086 | kl 0.0999 | beta 0.0500
Epoch 054 | loss 3.4104 | node 2.7908 | edge 0.2049 | kl 0.0987 | beta 0.0500
Epoch 055 | loss 3.4239 | node 2.7970 | edge 0.2074 | kl 0.0948 | beta 0.0500
Epoch 056 | loss 3.4247 | node 2.8047 | edge 0.2051 | kl 0.0962 | beta 0.0500
Epoch 057 | loss 3.3980 | node 2.7830 | edge 0.2035 | kl 0.0930 | beta 0.0500
Epoch 058 | loss 3.4087 | node 2.7905 | edge 0.2045 | kl 0.0966 | beta 0.0500
Epoch 059 | loss 3.4059 | node 2.7916 | edge 0.2032 | kl 0.0965 | beta 0.0500
Epoch 060 | loss 3.3847 | node 2.7766 | edge 0.2012 | kl 0.0929 | beta 0.0500
Epoch 061 | loss 3.3968 | node 2.7799 | edge 0.2041 | kl 0.0922 | beta 0.0500
Epoch 062 | loss 3.3404 | node 2.7329 | edge 0.2011 | kl 0.0882 | beta 0.0500
Epoch 063 | loss 3.3863 | node 2.7746 | edge 0.2024 | kl 0.0875 | beta 0.0500
Epoch 064 | loss 3.3570 | node 2.7462 | edge 0.2022 | kl 0.0847 | beta 0.0500
Epoch 065 | loss 3.3090 | node 2.7031 | edge 0.2006 | kl 0.0855 | beta 0.0500
Epoch 066 | loss 3.3135 | node 2.7103 | edge 0.1996 | kl 0.0844 | beta 0.0500
Epoch 067 | loss 3.3387 | node 2.7411 | edge 0.1978 | kl 0.0823 | beta 0.0500
Epoch 068 | loss 3.3555 | node 2.7477 | edge 0.2012 | kl 0.0858 | beta 0.0500
Epoch 069 | loss 3.2940 | node 2.6981 | edge 0.1972 | kl 0.0822 | beta 0.0500
Epoch 070 | loss 3.2867 | node 2.6989 | edge 0.1946 | kl 0.0804 | beta 0.0500
Epoch 071 | loss 3.2859 | node 2.6954 | edge 0.1955 | kl 0.0817 | beta 0.0500
Epoch 072 | loss 3.2850 | node 2.6963 | edge 0.1949 | kl 0.0809 | beta 0.0500
Epoch 073 | loss 3.2826 | node 2.6863 | edge 0.1974 | kl 0.0795 | beta 0.0500
Epoch 074 | loss 3.2469 | node 2.6613 | edge 0.1939 | kl 0.0769 | beta 0.0500
Epoch 075 | loss 3.2272 | node 2.6435 | edge 0.1933 | kl 0.0793 | beta 0.0500
Epoch 076 | loss 3.2511 | node 2.6555 | edge 0.1972 | kl 0.0809 | beta 0.0500
Epoch 077 | loss 3.2572 | node 2.6685 | edge 0.1949 | kl 0.0790 | beta 0.0500
Epoch 078 | loss 3.2241 | node 2.6419 | edge 0.1928 | kl 0.0772 | beta 0.0500
Epoch 079 | loss 3.2269 | node 2.6474 | edge 0.1919 | kl 0.0754 | beta 0.0500
Epoch 080 | loss 3.2433 | node 2.6618 | edge 0.1925 | kl 0.0765 | beta 0.0500
{'total_nodes': 106020, 'pod_acc': 0.7878230522542916, 'op_acc': 0.5408885116015846, 'dur_mae': 20943.162350227256, 'edge_precision': 0.7025484545403176, 'edge_recall': 0.23927330812235983, 'edge_f1': 0.3569700754394654}
