Epoch 001 | loss 7.3299 | node 6.1225 | edge 0.3993 | kl 7.5514 | beta 0.0013
Epoch 002 | loss 6.5230 | node 5.4707 | edge 0.3444 | kl 7.5771 | beta 0.0025
Epoch 003 | loss 6.1972 | node 5.1951 | edge 0.3263 | kl 6.2005 | beta 0.0037
Epoch 004 | loss 5.8135 | node 4.8445 | edge 0.3127 | kl 6.1562 | beta 0.0050
Epoch 005 | loss 5.5191 | node 4.5739 | edge 0.3026 | kl 5.9683 | beta 0.0063
Epoch 006 | loss 5.3841 | node 4.4542 | edge 0.2967 | kl 5.3215 | beta 0.0075
Epoch 007 | loss 5.2163 | node 4.3018 | edge 0.2910 | kl 4.7674 | beta 0.0087
Epoch 008 | loss 5.0750 | node 4.1793 | edge 0.2841 | kl 4.3351 | beta 0.0100
Epoch 009 | loss 5.0154 | node 4.1357 | edge 0.2787 | kl 3.8836 | beta 0.0113
Epoch 010 | loss 4.9081 | node 4.0432 | edge 0.2738 | kl 3.4749 | beta 0.0125
Epoch 011 | loss 4.8439 | node 3.9883 | edge 0.2710 | kl 3.0902 | beta 0.0138
Epoch 012 | loss 4.7589 | node 3.9235 | edge 0.2648 | kl 2.7389 | beta 0.0150
Epoch 013 | loss 4.7421 | node 3.9128 | edge 0.2634 | kl 2.4096 | beta 0.0163
Epoch 014 | loss 4.6079 | node 3.8018 | edge 0.2561 | kl 2.1576 | beta 0.0175
Epoch 015 | loss 4.5947 | node 3.7900 | edge 0.2562 | kl 1.9320 | beta 0.0188
Epoch 016 | loss 4.5498 | node 3.7529 | edge 0.2542 | kl 1.7100 | beta 0.0200
Epoch 017 | loss 4.4495 | node 3.6752 | edge 0.2473 | kl 1.5272 | beta 0.0213
Epoch 018 | loss 4.4465 | node 3.6748 | edge 0.2469 | kl 1.3734 | beta 0.0225
Epoch 019 | loss 4.3707 | node 3.6134 | edge 0.2428 | kl 1.2196 | beta 0.0238
Epoch 020 | loss 4.3038 | node 3.5571 | edge 0.2397 | kl 1.1030 | beta 0.0250
Epoch 021 | loss 4.3345 | node 3.5857 | edge 0.2409 | kl 0.9969 | beta 0.0263
Epoch 022 | loss 4.2869 | node 3.5484 | edge 0.2378 | kl 0.9165 | beta 0.0275
Epoch 023 | loss 4.2539 | node 3.5262 | edge 0.2345 | kl 0.8455 | beta 0.0287
Epoch 024 | loss 4.2313 | node 3.5060 | edge 0.2339 | kl 0.7832 | beta 0.0300
Epoch 025 | loss 4.1833 | node 3.4699 | edge 0.2303 | kl 0.7253 | beta 0.0312
Epoch 026 | loss 4.1405 | node 3.4372 | edge 0.2272 | kl 0.6702 | beta 0.0325
Epoch 027 | loss 4.1445 | node 3.4437 | edge 0.2267 | kl 0.6120 | beta 0.0338
Epoch 028 | loss 4.0871 | node 3.3995 | edge 0.2226 | kl 0.5648 | beta 0.0350
Epoch 029 | loss 4.0834 | node 3.3971 | edge 0.2224 | kl 0.5262 | beta 0.0362
Epoch 030 | loss 4.0803 | node 3.3959 | edge 0.2221 | kl 0.4773 | beta 0.0375
Epoch 031 | loss 4.0416 | node 3.3612 | edge 0.2210 | kl 0.4476 | beta 0.0388
Epoch 032 | loss 4.0143 | node 3.3349 | edge 0.2209 | kl 0.4199 | beta 0.0400
Epoch 033 | loss 4.0125 | node 3.3375 | edge 0.2197 | kl 0.3891 | beta 0.0413
Epoch 034 | loss 3.9931 | node 3.3225 | edge 0.2182 | kl 0.3779 | beta 0.0425
Epoch 035 | loss 3.9111 | node 3.2548 | edge 0.2137 | kl 0.3429 | beta 0.0438
Epoch 036 | loss 3.9483 | node 3.2864 | edge 0.2158 | kl 0.3189 | beta 0.0450
Epoch 037 | loss 3.9217 | node 3.2610 | edge 0.2158 | kl 0.2898 | beta 0.0463
Epoch 038 | loss 3.9272 | node 3.2767 | edge 0.2125 | kl 0.2738 | beta 0.0475
Epoch 039 | loss 3.9007 | node 3.2522 | edge 0.2120 | kl 0.2536 | beta 0.0488
Epoch 040 | loss 3.8854 | node 3.2357 | edge 0.2127 | kl 0.2348 | beta 0.0500
Epoch 041 | loss 3.8248 | node 3.1892 | edge 0.2082 | kl 0.2225 | beta 0.0500
Epoch 042 | loss 3.8353 | node 3.2002 | edge 0.2082 | kl 0.2100 | beta 0.0500
Epoch 043 | loss 3.7973 | node 3.1664 | edge 0.2069 | kl 0.2028 | beta 0.0500
Epoch 044 | loss 3.7675 | node 3.1463 | edge 0.2039 | kl 0.1915 | beta 0.0500
Epoch 045 | loss 3.8135 | node 3.1817 | edge 0.2075 | kl 0.1884 | beta 0.0500
Epoch 046 | loss 3.7746 | node 3.1534 | edge 0.2041 | kl 0.1786 | beta 0.0500
Epoch 047 | loss 3.7591 | node 3.1351 | edge 0.2052 | kl 0.1697 | beta 0.0500
Epoch 048 | loss 3.7468 | node 3.1319 | edge 0.2022 | kl 0.1630 | beta 0.0500
Epoch 049 | loss 3.7401 | node 3.1222 | edge 0.2034 | kl 0.1558 | beta 0.0500
Epoch 050 | loss 3.7273 | node 3.1160 | edge 0.2012 | kl 0.1504 | beta 0.0500
Epoch 051 | loss 3.7133 | node 3.0984 | edge 0.2025 | kl 0.1458 | beta 0.0500
Epoch 052 | loss 3.6841 | node 3.0839 | edge 0.1977 | kl 0.1421 | beta 0.0500
Epoch 053 | loss 3.6893 | node 3.0811 | edge 0.2004 | kl 0.1366 | beta 0.0500
Epoch 054 | loss 3.6997 | node 3.0884 | edge 0.2016 | kl 0.1328 | beta 0.0500
Epoch 055 | loss 3.6394 | node 3.0464 | edge 0.1955 | kl 0.1291 | beta 0.0500
Epoch 056 | loss 3.6478 | node 3.0536 | edge 0.1959 | kl 0.1268 | beta 0.0500
Epoch 057 | loss 3.6611 | node 3.0630 | edge 0.1973 | kl 0.1249 | beta 0.0500
Epoch 058 | loss 3.6461 | node 3.0469 | edge 0.1977 | kl 0.1207 | beta 0.0500
Epoch 059 | loss 3.6560 | node 3.0573 | edge 0.1976 | kl 0.1180 | beta 0.0500
Epoch 060 | loss 3.6448 | node 3.0439 | edge 0.1983 | kl 0.1187 | beta 0.0500
Epoch 061 | loss 3.6377 | node 3.0454 | edge 0.1955 | kl 0.1182 | beta 0.0500
