mode_version,generator,syn_normal_path,syn_abnormal_path,real_percent_requested,real_percent_actual,synth_percent_actual,real_holdout_ratio,real_val_ratio,min_nodes_filter,max_synth_per_class,train_real_total,train_synth_total,train_normal_real,train_abnormal_real,train_normal_synth,train_abnormal_synth,val_normal_synth,val_abnormal_synth,val_normal_real,val_abnormal_real,test_normal_real,test_abnormal_real,train_total_after_filter,val_total_after_filter,test_total_after_filter,test_normal_real_after_filter,test_abnormal_real_after_filter,test_loss,test_accuracy,weighted_precision,weighted_recall,weighted_f1,normal_precision,normal_recall,normal_f1,abnormal_precision,abnormal_recall,abnormal_f1
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,0.0,0.0,100.0,0.2,0.1,3,500,0,800,0,0,400,400,100,100,304,216,760,540,800,520,1300,760,540,1.382631,0.550769,0.612106,0.550769,0.539831,0.709524,0.392105,0.505085,0.475,0.774074,0.588732
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,10.0,10.023,89.977,0.2,0.1,3,500,89,799,52,37,400,399,100,100,304,216,760,540,888,520,1300,760,540,0.470482,0.721538,0.804138,0.721538,0.71665,0.946188,0.555263,0.699834,0.604215,0.955556,0.740316
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,30.0,30.035,69.965,0.2,0.1,3,500,343,799,201,142,400,399,100,100,304,216,760,540,1142,520,1300,760,540,0.472357,0.727692,0.831554,0.727692,0.720445,0.992718,0.538158,0.697952,0.60473,0.994444,0.752101
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,50.0,50.0,50.0,0.2,0.1,3,500,800,800,468,332,400,400,100,100,304,216,760,540,1600,520,1300,760,540,0.45459,0.728462,0.829283,0.728462,0.721622,0.98801,0.542105,0.700085,0.605889,0.990741,0.751933
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,70.0,69.992,30.008,0.2,0.1,3,500,1866,800,1091,775,400,400,100,100,304,216,760,540,2666,520,1300,760,540,0.455564,0.726154,0.829667,0.726154,0.718865,0.990291,0.536842,0.696246,0.603604,0.992593,0.7507
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,100.0,100.0,0.0,0.2,0.1,3,500,4676,0,2735,1941,0,0,100,100,304,216,760,540,4676,520,1300,760,540,0.447281,0.726923,0.835239,0.726923,0.719095,1.0,0.532895,0.695279,0.603352,1.0,0.752613
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,0.0,0.0,100.0,0.2,0.1,3,500,0,800,0,0,400,400,100,100,304,216,760,540,800,520,1300,760,540,0.623241,0.688462,0.69744,0.688462,0.665035,0.677323,0.892105,0.770017,0.725753,0.401852,0.517282
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,10.0,10.023,89.977,0.2,0.1,3,500,89,799,52,37,400,399,100,100,304,216,760,540,888,520,1300,760,540,0.544824,0.714615,0.795529,0.714615,0.709675,0.935123,0.55,0.692626,0.599062,0.946296,0.733668
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,30.0,30.035,69.965,0.2,0.1,3,500,343,799,201,142,400,399,100,100,304,216,760,540,1142,520,1300,760,540,0.47012,0.726923,0.831261,0.726923,0.719576,0.992701,0.536842,0.69684,0.604049,0.994444,0.751575
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,50.0,50.0,50.0,0.2,0.1,3,500,800,800,468,332,400,400,100,100,304,216,760,540,1600,520,1300,760,540,0.468999,0.726923,0.832572,0.726923,0.719417,0.99511,0.535526,0.696322,0.603816,0.996296,0.751922
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,70.0,69.992,30.008,0.2,0.1,3,500,1866,800,1091,775,400,400,100,100,304,216,760,540,2666,520,1300,760,540,0.451225,0.726923,0.835239,0.726923,0.719095,1.0,0.532895,0.695279,0.603352,1.0,0.752613
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,100.0,100.0,0.0,0.2,0.1,3,500,4676,0,2735,1941,0,0,100,100,304,216,760,540,4676,520,1300,760,540,0.442918,0.727692,0.835519,0.727692,0.719967,1.0,0.534211,0.696398,0.604027,1.0,0.753138
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,0.0,0.0,100.0,0.2,0.1,3,500,0,800,0,0,400,400,100,100,304,216,760,540,800,520,1300,760,540,0.899732,0.493846,0.512049,0.493846,0.497213,0.582258,0.475,0.523188,0.413235,0.52037,0.460656
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,10.0,10.023,89.977,0.2,0.1,3,500,89,799,52,37,400,399,100,100,304,216,760,540,888,520,1300,760,540,0.57108,0.715385,0.789859,0.715385,0.711327,0.923913,0.559211,0.696721,0.60119,0.935185,0.731884
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,30.0,30.035,69.965,0.2,0.1,3,500,343,799,201,142,400,399,100,100,304,216,760,540,1142,520,1300,760,540,0.459822,0.728462,0.833151,0.728462,0.721156,0.995134,0.538158,0.698548,0.605174,0.996296,0.752974
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,50.0,50.0,50.0,0.2,0.1,3,500,800,800,468,332,400,400,100,100,304,216,760,540,1600,520,1300,760,540,0.463194,0.726923,0.829964,0.726923,0.719734,0.990315,0.538158,0.697357,0.604284,0.992593,0.751226
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,70.0,69.992,30.008,0.2,0.1,3,500,1866,800,1091,775,400,400,100,100,304,216,760,540,2666,520,1300,760,540,0.453378,0.726154,0.832284,0.726154,0.718546,0.995098,0.534211,0.695205,0.603139,0.996296,0.751397
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,100.0,100.0,0.0,0.2,0.1,3,500,4676,0,2735,1941,0,0,100,100,304,216,760,540,4676,520,1300,760,540,0.451445,0.727692,0.835519,0.727692,0.719967,1.0,0.534211,0.696398,0.604027,1.0,0.753138
v3_real_pool_with_holdout,empirical,./datasets/baselines/SN_normal_empirical_random_tree.pt,./datasets/baselines/SN_abnormal_empirical_random_tree.pt,0.0,0.0,100.0,0.2,500,0,800,0,0,400,400,100,100,3676,1410,1.643491,0.328746,0.605827,0.328746,0.258703,0.731449,0.112622,0.195191,0.278319,0.892199,0.424283
