system,split,parameter_name,parameter_value,default_threshold,precision,recall,f1,tp,fp,fn,tn,num_positive_edges,num_negative_edges,num_candidate_edges,graphs_evaluated,max_nodes,target_graphs,parent_temperature,weights_path,data_path
SN,abnormal,edge_threshold,0.23,0.6,0.91264668,1.0,0.95432856,8400,804,0,59223,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.24,0.6,0.91443501,1.0,0.95530536,8400,786,0,59241,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.25,0.6,0.91543156,1.0,0.95584888,8400,776,0,59251,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.26,0.6,0.91643029,1.0,0.95639303,8400,766,0,59261,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.27,0.6,0.917331,1.0,0.95688329,8400,757,0,59270,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.28,0.6,0.91873564,1.0,0.95764692,8400,743,0,59284,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.29,0.6,0.9197416,1.0,0.95819312,8400,733,0,59294,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.3,0.6,0.92095165,1.0,0.95884938,8400,721,0,59306,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.31,0.6,0.92226614,1.0,0.95956134,8400,708,0,59319,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.32,0.6,0.92307692,1.0,0.96,8400,700,0,59327,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.33,0.6,0.92399076,1.0,0.96049397,8400,691,0,59336,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.34,0.6,0.92500826,1.0,0.96104342,8400,681,0,59346,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.35,0.6,0.92551785,1.0,0.96131838,8400,676,0,59351,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.36,0.6,0.9261301,1.0,0.96164854,8400,670,0,59357,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.37,0.6,0.92735703,1.0,0.96230954,8400,658,0,59369,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.38,0.6,0.92848458,1.0,0.96291626,8400,647,0,59380,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.39,0.6,0.92961487,1.0,0.96352374,8400,636,0,59391,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.4,0.6,0.93054171,1.0,0.96402135,8400,627,0,59400,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.41,0.6,0.93126386,1.0,0.96440873,8400,620,0,59407,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.42,0.6,0.93147039,1.0,0.96451946,8400,618,0,59409,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.43,0.6,0.93240093,1.0,0.96501809,8400,609,0,59418,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.44,0.6,0.93385214,1.0,0.96579477,8400,595,0,59432,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.45,0.6,0.93478745,1.0,0.96629472,8400,586,0,59441,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.46,0.6,0.93520374,1.0,0.96651709,8400,582,0,59445,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.47,0.6,0.93603744,1.0,0.96696213,8400,574,0,59453,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.48,0.6,0.93666369,1.0,0.96729618,8400,568,0,59459,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.49,0.6,0.93729078,1.0,0.96763046,8400,562,0,59465,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.5,0.6,0.93791871,1.0,0.96796497,8400,556,0,59471,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.51,0.6,0.93875726,1.0,0.96841134,8400,548,0,59479,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.52,0.6,0.93938716,1.0,0.9687464,8400,542,0,59485,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.53,0.6,0.94001791,1.0,0.96908168,8400,536,0,59491,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.54,0.6,0.94096561,1.0,0.96958504,8400,527,0,59500,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.55,0.6,0.94159848,1.0,0.96992091,8400,521,0,59506,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.56,0.6,0.94191523,1.0,0.97008892,8400,518,0,59509,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.57,0.6,0.94276094,1.0,0.97053726,8400,510,0,59517,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.58,0.6,0.94318437,1.0,0.97076159,8400,506,0,59521,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.59,0.6,0.94360818,1.0,0.97098601,8400,502,0,59525,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.6,0.6,0.94435076,1.0,0.97137901,8400,495,0,59532,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.61,0.6,0.94530722,1.0,0.97188476,8400,486,0,59541,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.62,0.6,0.94637224,1.0,0.97244733,8400,476,0,59551,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.63,0.6,0.94690565,1.0,0.97272885,8400,471,0,59556,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.64,0.6,0.94776035,1.0,0.97317963,8400,463,0,59564,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.65,0.6,0.94829533,1.0,0.97346158,8400,458,0,59569,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.66,0.6,0.9492598,1.0,0.97396951,8400,449,0,59578,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.67,0.6,0.94968909,1.0,0.97419542,8400,445,0,59582,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.68,0.6,0.94990388,1.0,0.97430842,8400,443,0,59584,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.69,0.6,0.95011876,1.0,0.97442144,8400,441,0,59586,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.7,0.6,0.95087163,1.0,0.97481722,8400,434,0,59593,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.71,0.6,0.95130238,1.0,0.97504353,8400,430,0,59597,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.72,0.6,0.95205712,1.0,0.97543982,8400,423,0,59604,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.73,0.6,0.95324557,1.0,0.97606321,8400,412,0,59615,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.74,0.6,0.95400341,1.0,0.97646033,8400,405,0,59622,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.75,0.6,0.95476245,1.0,0.97685777,8400,398,0,59629,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.76,0.6,0.95552269,1.0,0.97725554,8400,391,0,59636,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.77,0.6,0.95628415,1.0,0.97765363,8400,384,0,59643,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.78,0.6,0.9569378,1.0,0.97799511,8400,378,0,59649,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.79,0.6,0.9580292,1.0,0.97856477,8400,368,0,59659,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.8,0.6,0.95901359,1.0,0.97907803,8400,359,0,59668,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.81,0.6,0.96021493,0.99988095,0.97964659,8399,348,1,59679,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.82,0.6,0.9611995,0.9997619,0.98010153,8398,339,2,59688,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.83,0.6,0.96207608,0.99964286,0.98049977,8397,331,3,59696,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.84,0.6,0.96317963,0.99964286,0.98107256,8397,321,3,59706,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.85,0.6,0.96439237,0.99952381,0.98164387,8396,310,4,59717,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.86,0.6,0.96516841,0.99952381,0.98204573,8396,303,4,59724,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.87,0.6,0.96627532,0.99940476,0.98256086,8395,293,5,59734,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.88,0.6,0.96749654,0.99928571,0.98313422,8394,282,6,59745,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.89,0.6,0.9684903,0.99892857,0.98347398,8391,273,9,59754,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.9,0.6,0.96926277,0.99857143,0.98369884,8388,266,12,59761,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.91,0.6,0.97047244,0.9977381,0.98391641,8381,255,19,59772,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.92,0.6,0.97202229,0.99678571,0.98424827,8373,241,27,59786,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.93,0.6,0.97447255,0.9952381,0.98474586,8360,219,40,59808,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.94,0.6,0.97637979,0.99404762,0.9851345,8350,202,50,59825,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.95,0.6,0.97847565,0.99035714,0.98438055,8319,183,81,59844,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.96,0.6,0.98161765,0.98535714,0.98348384,8277,155,123,59872,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.97,0.6,0.98421808,0.98,0.98210451,8232,132,168,59895,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.98,0.6,0.98838757,0.9727381,0.98050039,8171,96,229,59931,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
SN,abnormal,edge_threshold,0.99,0.6,0.99225378,0.96071429,0.97622936,8070,63,330,59964,8400,60027,68427,1000,30,1000,,./weights/sn_abnormal_vae_weights.pt,./datasets/anomaly/SN/SN_abnormal.pt
TT,normal,parent_threshold,0.01,,0.6503368,1.0,0.78812616,3186,1713,0,62647,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.02,,0.67600255,1.0,0.80668439,3186,1527,0,62833,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.03,,0.69245816,1.0,0.81828689,3186,1415,0,62945,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.04,,0.70674357,1.0,0.8281778,3186,1322,0,63038,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.05,,0.71870065,1.0,0.83633023,3186,1247,0,63113,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.06,,0.73056638,1.0,0.844309,3186,1175,0,63185,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.07,,0.73778087,0.99968613,0.84899374,3185,1132,1,63228,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.08,,0.74537795,0.99968613,0.85400188,3185,1088,1,63272,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.09,,0.7514751,0.99937225,0.85787417,3184,1053,2,63307,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.1,,0.75762631,0.99780289,0.8612842,3179,1017,7,63343,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.11,,0.76481928,0.99623352,0.8653217,3174,976,12,63384,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.12,,0.77196398,0.99560578,0.86963674,3172,937,14,63423,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.13,,0.7798278,0.99497803,0.87436216,3170,895,16,63465,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.14,,0.78574975,0.99340866,0.87746049,3165,863,21,63497,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.15,,0.79487179,0.99246704,0.88274707,3162,816,24,63544,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.16,,0.80010134,0.99121155,0.88546194,3158,789,28,63571,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.17,,0.80603118,0.98995606,0.88857586,3154,759,32,63601,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.18,,0.81203202,0.9871312,0.89106106,3145,728,41,63632,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.19,,0.82065359,0.98524796,0.89545001,3139,686,47,63674,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.2,,0.82761352,0.98399247,0.89905363,3135,653,51,63707,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.21,,0.83404369,0.98273697,0.90230548,3131,623,55,63737,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.22,,0.84204852,0.98053986,0.90603248,3124,586,62,63774,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.23,,0.84740701,0.97959824,0.90872034,3121,562,65,63798,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.24,,0.85291701,0.97740113,0.91092584,3114,537,72,63823,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.25,,0.85702457,0.97457627,0.9120282,3105,518,81,63842,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.26,,0.86123471,0.97206529,0.91329991,3097,499,89,63861,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.27,,0.86777092,0.97018205,0.9161233,3091,471,95,63889,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.28,,0.87400681,0.96672944,0.91803279,3080,444,106,63916,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.29,,0.87685291,0.96547395,0.91903197,3076,432,110,63928,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.3,,0.88392857,0.96327684,0.92189847,3069,403,117,63957,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.31,,0.88924419,0.9601381,0.92333233,3059,381,127,63979,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.32,,0.89384164,0.9566855,0.92419648,3048,362,138,63998,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.33,,0.89852071,0.95323289,0.92506853,3037,343,149,64017,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.34,,0.90205418,0.95103578,0.92589763,3030,329,156,64031,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.35,,0.90723506,0.9485248,0.92742059,3022,309,164,64051,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.36,,0.91175582,0.94695543,0.92902232,3017,292,169,64068,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.37,,0.91575426,0.94507219,0.93018227,3011,277,175,64083,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.38,,0.92031873,0.94256121,0.93130718,3003,260,183,64100,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.39,,0.92269787,0.94036409,0.93144723,2996,251,190,64109,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.4,,0.92648883,0.93753923,0.93198128,2987,237,199,64123,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.41,,0.93073323,0.93628374,0.93350023,2983,222,203,64138,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.42,,0.93524049,0.93377276,0.93450605,2975,206,211,64154,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.43,,0.9380531,0.93157564,0.93480315,2968,196,218,64164,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.44,,0.9408773,0.92906466,0.93493367,2960,186,226,64174,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.45,,0.94373402,0.92655367,0.93506494,2952,176,234,64184,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.46,,0.948437,0.92372881,0.93591986,2943,160,243,64200,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.47,,0.95221066,0.91933459,0.93548387,2929,147,257,64213,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.48,,0.9567355,0.91619586,0.93602694,2919,132,267,64228,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
