mode_version,generator,syn_normal_path,syn_abnormal_path,real_percent_requested,real_percent_actual,synth_percent_actual,real_holdout_ratio,real_val_ratio,min_nodes_filter,max_synth_per_class,train_real_total,train_synth_total,train_normal_real,train_abnormal_real,train_normal_synth,train_abnormal_synth,val_normal_synth,val_abnormal_synth,val_normal_real,val_abnormal_real,test_normal_real,test_abnormal_real,train_total_after_filter,val_total_after_filter,test_total_after_filter,test_normal_real_after_filter,test_abnormal_real_after_filter,test_loss,test_accuracy,weighted_precision,weighted_recall,weighted_f1,normal_precision,normal_recall,normal_f1,abnormal_precision,abnormal_recall,abnormal_f1
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,0.0,0.0,100.0,0.2,0.1,3,1000,0,1600,0,0,800,800,200,200,497,379,1243,946,941,521,1315,770,545,0.68946,0.576426,0.628889,0.576426,0.571172,0.725159,0.445455,0.551891,0.492874,0.761468,0.598414
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,10.0,10.017,89.983,0.2,0.1,3,1000,178,1599,101,77,800,799,200,200,497,379,1243,946,1046,521,1315,770,545,0.44059,0.746768,0.776602,0.746768,0.748014,0.868465,0.668831,0.755686,0.646814,0.856881,0.737174
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,30.0,30.009,69.991,0.2,0.1,3,1000,686,1600,390,296,800,800,200,200,497,379,1243,946,1341,521,1315,770,545,0.440378,0.745247,0.782161,0.745247,0.745958,0.88225,0.651948,0.749813,0.640751,0.877064,0.740511
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,50.0,50.0,50.0,0.2,0.1,3,1000,1600,1600,909,691,800,800,200,200,497,379,1243,946,1886,521,1315,770,545,0.439746,0.742966,0.771873,0.742966,0.744287,0.862416,0.667532,0.752562,0.64395,0.849541,0.732595
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,70.0,69.998,30.002,0.2,0.1,3,1000,3733,1600,2120,1613,800,800,200,200,497,379,1243,946,3139,521,1315,770,545,0.433443,0.746768,0.834534,0.746768,0.742354,0.984479,0.576623,0.727273,0.622685,0.987156,0.763662
v5_tt_real_validation,empirical,./datasets/baselines/TT_normal_empirical_random_tree.pt,./datasets/baselines/TT_abnormal_empirical_random_tree.pt,100.0,100.0,0.0,0.2,0.1,3,1000,7877,0,4473,3404,0,0,200,200,497,379,1243,946,4660,521,1315,770,545,0.433091,0.742205,0.841065,0.742205,0.7364,1.0,0.55974,0.717735,0.616516,1.0,0.762771
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,0.0,0.0,100.0,0.2,0.1,3,1000,0,1600,0,0,800,800,200,200,497,379,1243,946,938,521,1315,770,545,0.624639,0.647148,0.677774,0.647148,0.648442,0.764706,0.574026,0.655786,0.554953,0.750459,0.638066
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,10.0,10.017,89.983,0.2,0.1,3,1000,178,1599,101,77,800,799,200,200,497,379,1243,946,1042,521,1315,770,545,0.470243,0.731559,0.740444,0.731559,0.733372,0.801737,0.719481,0.758385,0.653846,0.748624,0.698033
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,30.0,30.009,69.991,0.2,0.1,3,1000,686,1600,390,296,800,800,200,200,497,379,1243,946,1338,521,1315,770,545,0.466941,0.741445,0.798789,0.741445,0.740171,0.919922,0.611688,0.734789,0.627646,0.924771,0.747774
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,50.0,50.0,50.0,0.2,0.1,3,1000,1600,1600,909,691,800,800,200,200,497,379,1243,946,1883,521,1315,770,545,0.439431,0.742205,0.76922,0.742205,0.743652,0.85738,0.671429,0.753095,0.644663,0.842202,0.73031
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,70.0,69.998,30.002,0.2,0.1,3,1000,3733,1600,2120,1613,800,800,200,200,497,379,1243,946,3136,521,1315,770,545,0.433177,0.740684,0.838,0.740684,0.734983,0.995381,0.55974,0.716542,0.615646,0.99633,0.761037
v5_tt_real_validation,flat_vae,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,100.0,100.0,0.0,0.2,0.1,3,1000,7877,0,4473,3404,0,0,200,200,497,379,1243,946,4660,521,1315,770,545,0.431346,0.742205,0.841065,0.742205,0.7364,1.0,0.55974,0.717735,0.616516,1.0,0.762771
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,0.0,0.0,100.0,0.2,0.1,3,1000,0,1600,0,0,800,800,200,200,497,379,1243,946,867,521,1315,770,545,3.503029,0.462357,0.543911,0.462357,0.4107,0.628571,0.2,0.303448,0.424299,0.833028,0.562229
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,10.0,10.017,89.983,0.2,0.1,3,1000,178,1599,101,77,800,799,200,200,497,379,1243,946,972,521,1315,770,545,0.468038,0.740684,0.764131,0.740684,0.742341,0.84765,0.679221,0.754146,0.646132,0.827523,0.725664
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,30.0,30.009,69.991,0.2,0.1,3,1000,686,1600,390,296,800,800,200,200,497,379,1243,946,1267,521,1315,770,545,0.444816,0.737643,0.829573,0.737643,0.732419,0.981859,0.562338,0.715111,0.614416,0.985321,0.756871
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,50.0,50.0,50.0,0.2,0.1,3,1000,1600,1600,909,691,800,800,200,200,497,379,1243,946,1812,521,1315,770,545,0.440623,0.741445,0.83953,0.741445,0.735692,0.997685,0.55974,0.717138,0.616082,0.998165,0.761905
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,70.0,69.998,30.002,0.2,0.1,3,1000,3733,1600,2120,1613,800,800,200,200,497,379,1243,946,3065,521,1315,770,545,0.436904,0.742205,0.841065,0.742205,0.7364,1.0,0.55974,0.717735,0.616516,1.0,0.762771
v5_tt_real_validation,hierarchical_vae,./datasets/anomaly/TT/TT_normal_synthetic.pt,./datasets/anomaly/TT/TT_abnormal_synthetic.pt,100.0,100.0,0.0,0.2,0.1,3,1000,7877,0,4473,3404,0,0,200,200,497,379,1243,946,4660,521,1315,770,545,0.432853,0.742205,0.841065,0.742205,0.7364,1.0,0.55974,0.717735,0.616516,1.0,0.762771
