run_order,system,generator,real_percent_requested,synthetic_percent_requested,real_percent_actual,synth_percent_actual,mode_version,syn_normal_path,syn_abnormal_path,real_holdout_ratio,real_val_ratio,min_nodes_filter,max_synth_per_class,train_real_total,train_synth_total,train_normal_real,train_abnormal_real,train_normal_synth,train_abnormal_synth,val_normal_synth,val_abnormal_synth,val_normal_real,val_abnormal_real,test_normal_real,test_abnormal_real,train_total_after_filter,val_total_after_filter,test_total_after_filter,test_normal_real_after_filter,test_abnormal_real_after_filter,test_loss,test_accuracy,weighted_precision,weighted_recall,weighted_f1,normal_precision,normal_recall,normal_f1,abnormal_precision,abnormal_recall,abnormal_f1
1,TT,random_sampling,0,100.0,0.0,100.0,v5_tt_real_validation,./datasets/baselines/TT_normal_random_sampling.pt,./datasets/baselines/TT_abnormal_random_sampling.pt,0.2,0.1,3,,0,8371,0,0,4921,3450,1231,863,304,216,760,540,8371,2094,1300,760,540,4.175072,0.584615,0.341775,0.584615,0.431367,0.584615,1.0,0.737864,0.0,0.0,0.0
1,TT,flat_vae,0.0,100.0,0.0,100.0,v5_tt_real_validation,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,0.2,0.1,3,500,0,800,0,0,400,400,100,100,304,216,760,540,800,200,1300,760,540,2.477028,0.606154,0.66212,0.606154,0.493797,0.599678,0.981579,0.744511,0.75,0.077778,0.14094,,,,,,,,,,,,
2,SN,flat_vae,0.0,100.0,0.0,100.0,v3_real_pool_with_holdout,./datasets/baselines/SN_normal_flat_vae_synthetic.pt,./datasets/baselines/SN_abnormal_flat_vae_synthetic.pt,0.2,,,500,0,800,0,0,400,400,100,100,,,3676,1410,,,,,,3.247937,0.71687,0.623029,0.71687,0.616428,0.724498,0.981502,0.833641,0.358491,0.02695,0.050132,,,,,,,,,,,,
3,TT,flat_vae,10.0,90.0,10.023,89.977,v5_tt_real_validation,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,0.2,0.1,3,500,89,799,52,37,400,399,100,100,304,216,760,540,888,520,1300,760,540,0.516138,0.667692,0.700994,0.667692,0.668549,0.791815,0.585526,0.673222,0.573171,0.783333,0.661972,,,,,,,,,,,,
1,TT,flat_vae,0.0,100.0,0.0,100.0,v5_tt_real_validation,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,0.2,0.1,3,500,0,800,0,0,400,400,100,100,304,216,760,540,800,200,1300,760,540,2.804696,0.606923,0.686239,0.606923,0.489991,0.599362,0.988158,0.74615,0.808511,0.07037,0.129472,,,,,,,,,,,,
1,TT,flat_vae,0.0,100.0,0.0,100.0,v5_tt_real_validation,./datasets/baselines/TT_normal_flat_vae_synthetic.pt,./datasets/baselines/TT_abnormal_flat_vae_synthetic.pt,0.2,0.1,3,500,0,800,0,0,400,400,100,100,304,216,760,540,800,200,1300,760,540,2.804697,0.606923,0.686239,0.606923,0.489991,0.599362,0.988158,0.74615,0.808511,0.07037,0.129472,,,,,,,,,,,,
2,SN,flat_vae,0.0,100.0,0.0,100.0,v3_real_pool_with_holdout,./datasets/baselines/SN_normal_flat_vae_synthetic.pt,./datasets/baselines/SN_abnormal_flat_vae_synthetic.pt,0.2,,,500,0,800,0,0,400,400,100,100,,,3676,1410,,,,,,2.3609,0.718639,0.53368,0.718639,0.604803,0.721706,0.994015,0.836251,0.043478,0.000709,0.001396,,,,,,,,,,,,
